Date,FINLAND Standard (Large+Mid Cap)
2024-08-09,1089.357
2024-08-12,1091.798
2024-08-13,1103.384
2024-08-14,1114.014
2024-08-15,1120.588
2024-08-16,1123.018
2024-08-19,1141.815
2024-08-20,1142.573
2024-08-21,1146.852
2024-08-22,1145.664
2024-08-23,1162.171
2024-08-26,1160.037
2024-08-27,1159.186
2024-08-28,1155.211
2024-08-29,1165.287
2024-08-30,1168.424
2024-09-02,1172.957
2024-09-03,1162.754
2024-09-04,1151.187
2024-09-05,1149.247
2024-09-06,1137.036
2024-09-09,1134.278
2024-09-10,1123.648
2024-09-11,1110.988
2024-09-12,1121.192
2024-09-13,1131.309
2024-09-16,1135.628
2024-09-17,1144.662
2024-09-18,1141.478
2024-09-19,1153.534
2024-09-20,1145.268
2024-09-23,1148.374
2024-09-24,1165.137
2024-09-25,1168.634
2024-09-26,1184.232
2024-09-27,1188.262
2024-09-30,1184.987
2024-10-01,1168.908
2024-10-02,1168.465
2024-10-03,1155.733
2024-10-04,1159.459
2024-10-07,1160.808
2024-10-08,1148.855
2024-10-09,1152.379
2024-10-10,1145.777
2024-10-11,1152.411
2024-10-14,1148.852
2024-10-15,1139.859
2024-10-16,1132.29
2024-10-17,1140.305
2024-10-18,1158.666
2024-10-21,1150.739
2024-10-22,1141.73
2024-10-23,1133.429
2024-10-24,1127.573
2024-10-25,1138.693
2024-10-28,1147.74
2024-10-29,1136.27
2024-10-30,1127.593
2024-10-31,1117.224
2024-11-01,1128.692
2024-11-04,1130.285
2024-11-05,1129.347
2024-11-06,1099.526
2024-11-07,1109.656
2024-11-08,1093.261
2024-11-11,1091.053
2024-11-12,1063.872
2024-11-13,1062.636
2024-11-14,1072.536
2024-11-15,1069.274
2024-11-18,1070.775
2024-11-19,1055.436
2024-11-20,1047.813
2024-11-21,1046.257
2024-11-22,1041.87
2024-11-25,1053.388
2024-11-26,1040.801
2024-11-27,1048.235
2024-11-28,1053.72
2024-11-29,1054.31
2024-12-02,1053.19
2024-12-03,1066.245
2024-12-04,1067.527
2024-12-05,1080.144
2024-12-06,1079.122
2024-12-09,1080.579
2024-12-10,1062.827
2024-12-11,1058.161
2024-12-12,1054.652
2024-12-13,1049.027
2024-12-16,1051.234
2024-12-17,1042.449
2024-12-18,1039.23
2024-12-19,1018.743
2024-12-20,1016.601
2024-12-23,1016.355
2024-12-24,1016.501
2024-12-25,1016.501
2024-12-26,1018.213
2024-12-27,1036.313
2024-12-30,1032.141
2024-12-31,1029.606
2025-01-01,1029.606
2025-01-02,1038.775
2025-01-03,1036.368
2025-01-06,1046.944
2025-01-07,1060.093
2025-01-08,1042.907
2025-01-09,1041.14
2025-01-10,1030.952
2025-01-13,1026.922
2025-01-14,1038.352
2025-01-15,1053.915
2025-01-16,1050.074
2025-01-17,1059.193
2025-01-20,1068.473
2025-01-21,1075.904
2025-01-22,1080.543
2025-01-23,1085.375
2025-01-24,1098.021
2025-01-27,1095.863
2025-01-28,1087.93
2025-01-29,1092.126
2025-01-30,1114.139
2025-01-31,1099.096
2025-02-03,1080.96
2025-02-04,1083.647
2025-02-05,1091.498
2025-02-06,1107.278
2025-02-07,1101.064
2025-02-10,1100.314
2025-02-11,1102.326
2025-02-12,1112.126
2025-02-13,1131.963
2025-02-14,1140.988
2025-02-17,1147.753
2025-02-18,1152.846
2025-02-19,1135.322
2025-02-20,1147.065
2025-02-21,1152.288
2025-02-24,1151.281
2025-02-25,1167.013
2025-02-26,1176.747
2025-02-27,1152.95
2025-02-28,1145.838
2025-03-03,1174.511
2025-03-04,1153.211
2025-03-05,1194.988
2025-03-06,1218.05
2025-03-07,1225.668
2025-03-10,1220.925
2025-03-11,1218.464
2025-03-12,1214.599
2025-03-13,1207.713
2025-03-14,1222.49
2025-03-17,1235.769
2025-03-18,1243.463
2025-03-19,1232.329
2025-03-20,1224.938
2025-03-21,1206.426
2025-03-24,1200.271
2025-03-25,1205.539
2025-03-26,1194.198
2025-03-27,1186.27
2025-03-28,1186.883
2025-03-31,1166.524
2025-04-01,1180.38
2025-04-02,1177.547
2025-04-03,1173.892
2025-04-04,1113.48
2025-04-07,1056.661
2025-04-08,1074.865
2025-04-09,1052.545
2025-04-10,1103.796
2025-04-11,1125.997
2025-04-14,1157.055
2025-04-15,1170.519
2025-04-16,1183.312
2025-04-17,1175.201
2025-04-18,1175.201
2025-04-21,1190.525
2025-04-22,1203.024
2025-04-23,1201.383
2025-04-24,1191.809
2025-04-25,1197.427
2025-04-28,1201.927
2025-04-29,1214.331
2025-04-30,1234.728
2025-05-01,1225.386
2025-05-02,1247.944
2025-05-05,1248.762
2025-05-06,1244.945
2025-05-07,1253.134
2025-05-08,1245.688
2025-05-09,1248.626
2025-05-12,1253.99
2025-05-13,1258.131
2025-05-14,1264.085
2025-05-15,1274.04
2025-05-16,1278.198
2025-05-19,1291.73
2025-05-20,1305.69
2025-05-21,1314.532
2025-05-22,1299.443
2025-05-23,1294.422
2025-05-26,1310.258
2025-05-27,1306.975
2025-05-28,1296.4
2025-05-29,1301.964
2025-05-30,1293.459
2025-06-02,1303.177
2025-06-03,1295.247
2025-06-04,1313.19
2025-06-05,1317.506
2025-06-06,1308.839
2025-06-09,1312.777
2025-06-10,1314.78
2025-06-11,1318.131
2025-06-12,1328.584
2025-06-13,1305.92
2025-06-16,1328.726
2025-06-17,1306.969
2025-06-18,1304.945
2025-06-19,1302.655
2025-06-20,1307.937
2025-06-23,1306.124
2025-06-24,1324.328
2025-06-25,1314.806
2025-06-26,1328.003
2025-06-27,1346.249
2025-06-30,1344.579
2025-07-01,1343.96
2025-07-02,1349.762
2025-07-03,1356.344
2025-07-04,1351.705
2025-07-07,1350.092
2025-07-08,1345.016
2025-07-09,1353.64
2025-07-10,1361.489
2025-07-11,1350.855
2025-07-14,1346.743
2025-07-15,1330.576
2025-07-16,1326.19
2025-07-17,1324.298
2025-07-18,1332.588
2025-07-21,1344.562
2025-07-22,1340.696
2025-07-23,1345.839
2025-07-24,1359.631
2025-07-25,1355.157
2025-07-28,1339.302
2025-07-29,1327.028
2025-07-30,1316.177
2025-07-31,1305.412
2025-08-01,1302.205
2025-08-04,1315.394
2025-08-05,1320.455
2025-08-06,1332.25
2025-08-07,1342.919
2025-08-08,1350.516
2025-08-11,1337.515
2025-08-12,1348.683
2025-08-13,1360.38
2025-08-14,1361.639
2025-08-15,1372.383
2025-08-18,1359.613
2025-08-19,1373.181
2025-08-20,1374.557
2025-08-21,1362.604
2025-08-22,1391.842
2025-08-25,1386.332
2025-08-26,1373.374
2025-08-27,1363.088
2025-08-28,1364.912
2025-08-29,1365.647
2025-09-01,1376.338
2025-09-02,1353.519
2025-09-03,1361.02
2025-09-04,1369.186
2025-09-05,1389.825
2025-09-08,1399.869
2025-09-09,1399.424
2025-09-10,1404.546
2025-09-11,1412.721
2025-09-12,1412.079
2025-09-15,1418.066
2025-09-16,1422.238
2025-09-17,1423.952
2025-09-18,1409.425
2025-09-19,1407.741
2025-09-22,1406.922
2025-09-23,1421.426
2025-09-24,1412.547
2025-09-25,1393.727
2025-09-26,1408.909
2025-09-29,1417.709
2025-09-30,1418.956
2025-10-01,1420.053
2025-10-02,1412.801
2025-10-03,1420.553
2025-10-06,1410.721
2025-10-07,1408.207
2025-10-08,1410.183
2025-10-09,1412.673
2025-10-10,1415.0
2025-10-13,1410.012
2025-10-14,1424.45
2025-10-15,1438.454
2025-10-16,1464.81
2025-10-17,1447.939
2025-10-20,1458.538
2025-10-21,1454.636
2025-10-22,1459.724
2025-10-23,1500.365
2025-10-24,1507.962
2025-10-27,1523.186
2025-10-28,1565.847
2025-10-29,1566.74
2025-10-30,1550.676
2025-10-31,1525.927
