Date,PORTUGAL VALUE Standard (Large+Mid Cap)
2025-04-30,247.382
2025-05-01,245.511
2025-05-02,243.642
2025-05-05,246.177
2025-05-06,246.77
2025-05-07,249.43
2025-05-08,239.357
2025-05-09,244.56
2025-05-12,247.223
2025-05-13,252.651
2025-05-14,252.612
2025-05-15,254.544
2025-05-16,254.866
2025-05-19,255.16
2025-05-20,263.142
2025-05-21,264.458
2025-05-22,260.826
2025-05-23,264.012
2025-05-26,265.473
2025-05-27,265.601
2025-05-28,262.722
2025-05-29,263.925
2025-05-30,264.953
2025-06-02,268.791
2025-06-03,269.068
2025-06-04,272.165
2025-06-05,269.613
2025-06-06,266.789
2025-06-09,268.384
2025-06-10,273.43
2025-06-11,274.553
2025-06-12,279.64
2025-06-13,277.009
2025-06-16,280.717
2025-06-17,277.686
2025-06-18,276.246
2025-06-19,278.107
2025-06-20,281.226
2025-06-23,282.908
2025-06-24,285.648
2025-06-25,284.278
2025-06-26,287.263
2025-06-27,289.923
2025-06-30,287.387
