Date,WORLD MID CAP Mid Cap
2024-04-29,2407.063
2024-04-30,2377.763
2024-05-01,2372.029
2024-05-02,2391.07
2024-05-03,2412.079
2024-05-06,2433.138
2024-05-07,2438.217
2024-05-08,2429.728
2024-05-09,2445.141
2024-05-10,2450.222
2024-05-13,2450.553
2024-05-14,2463.302
2024-05-15,2487.502
2024-05-16,2480.74
2024-05-17,2482.434
2024-05-20,2489.219
2024-05-21,2482.246
2024-05-22,2467.339
2024-05-23,2445.693
2024-05-24,2459.723
2024-05-27,2466.393
2024-05-28,2452.147
2024-05-29,2418.154
2024-05-30,2428.579
2024-05-31,2446.918
2024-06-03,2444.145
2024-06-04,2432.8
2024-06-05,2441.777
2024-06-06,2439.521
2024-06-07,2425.617
2024-06-10,2428.809
2024-06-11,2414.336
2024-06-12,2441.621
2024-06-13,2421.614
2024-06-14,2395.734
2024-06-17,2400.931
2024-06-18,2415.819
2024-06-19,2416.375
2024-06-20,2414.652
2024-06-21,2408.965
2024-06-24,2423.306
2024-06-25,2414.192
2024-06-26,2404.649
2024-06-27,2409.685
2024-06-28,2408.69
2024-07-01,2396.716
2024-07-02,2404.398
2024-07-03,2419.332
2024-07-04,2425.761
2024-07-05,2422.239
2024-07-08,2425.29
2024-07-09,2416.443
2024-07-10,2436.228
2024-07-11,2473.831
2024-07-12,2495.185
2024-07-15,2494.483
2024-07-16,2522.241
2024-07-17,2509.215
2024-07-18,2493.965
2024-07-19,2476.922
2024-07-22,2495.125
2024-07-23,2495.051
2024-07-24,2462.799
2024-07-25,2457.159
2024-07-26,2484.869
2024-07-29,2489.941
2024-07-30,2494.332
2024-07-31,2520.185
2024-08-01,2481.619
2024-08-02,2428.845
2024-08-05,2359.513
2024-08-06,2391.608
2024-08-07,2385.435
2024-08-08,2417.409
2024-08-09,2428.763
2024-08-12,2421.627
2024-08-13,2453.716
2024-08-14,2468.353
2024-08-15,2493.307
2024-08-16,2505.96
2024-08-19,2528.097
2024-08-20,2524.145
2024-08-21,2541.75
2024-08-22,2536.813
2024-08-23,2574.41
2024-08-26,2573.05
2024-08-27,2573.382
2024-08-28,2564.208
2024-08-29,2569.754
2024-08-30,2586.458
2024-09-02,2583.504
2024-09-03,2548.634
2024-09-04,2536.315
2024-09-05,2527.31
2024-09-06,2506.744
2024-09-09,2519.218
2024-09-10,2515.845
2024-09-11,2519.959
2024-09-12,2543.009
2024-09-13,2571.12
2024-09-16,2584.163
2024-09-17,2591.767
2024-09-18,2587.21
2024-09-19,2622.475
2024-09-20,2607.158
2024-09-23,2620.118
2024-09-24,2627.918
2024-09-25,2617.0
2024-09-26,2640.05
2024-09-27,2658.385
2024-09-30,2648.675
2024-10-01,2632.988
2024-10-02,2623.108
2024-10-03,2612.436
2024-10-04,2624.918
2024-10-07,2614.693
2024-10-08,2610.112
2024-10-09,2622.715
2024-10-10,2614.445
2024-10-11,2636.643
2024-10-14,2646.561
2024-10-15,2640.588
2024-10-16,2646.784
2024-10-17,2646.986
2024-10-18,2654.286
2024-10-21,2634.125
2024-10-22,2615.536
2024-10-23,2600.525
2024-10-24,2607.792
2024-10-25,2599.061
2024-10-28,2614.62
2024-10-29,2608.177
2024-10-30,2608.241
2024-10-31,2580.787
2024-11-01,2577.999
2024-11-04,2585.923
2024-11-05,2615.376
2024-11-06,2649.978
2024-11-07,2673.033
2024-11-08,2681.297
2024-11-11,2691.38
2024-11-12,2668.722
2024-11-13,2659.996
2024-11-14,2643.696
2024-11-15,2628.534
2024-11-18,2641.842
2024-11-19,2650.648
2024-11-20,2655.397
2024-11-21,2683.774
2024-11-22,2703.062
2024-11-25,2727.568
2024-11-26,2718.474
2024-11-27,2724.337
2024-11-28,2726.832
2024-11-29,2735.356
2024-12-02,2727.413
2024-12-03,2733.637
2024-12-04,2738.623
2024-12-05,2735.019
2024-12-06,2734.995
2024-12-09,2720.327
2024-12-10,2690.348
2024-12-11,2699.263
2024-12-12,2690.929
2024-12-13,2674.764
2024-12-16,2670.221
2024-12-17,2651.503
2024-12-18,2586.393
2024-12-19,2561.223
2024-12-20,2592.411
2024-12-23,2592.965
2024-12-24,2608.658
2024-12-25,2608.618
2024-12-26,2610.715
2024-12-27,2601.349
2024-12-30,2580.959
2024-12-31,2579.496
2025-01-01,2579.681
2025-01-02,2577.712
2025-01-03,2597.201
2025-01-06,2606.898
2025-01-07,2594.137
2025-01-08,2588.761
2025-01-09,2587.096
2025-01-10,2551.969
2025-01-13,2557.776
2025-01-14,2580.164
2025-01-15,2613.269
2025-01-16,2632.739
2025-01-17,2646.4
2025-01-20,2655.625
2025-01-21,2683.015
2025-01-22,2680.815
2025-01-23,2687.879
2025-01-24,2695.169
2025-01-27,2679.741
2025-01-28,2679.999
2025-01-29,2677.939
2025-01-30,2704.626
2025-01-31,2686.889
2025-02-03,2655.204
2025-02-04,2665.689
2025-02-05,2684.795
2025-02-06,2686.365
2025-02-07,2678.221
2025-02-10,2685.911
2025-02-11,2678.065
2025-02-12,2666.346
2025-02-13,2699.164
2025-02-14,2707.207
2025-02-17,2711.794
2025-02-18,2723.62
2025-02-19,2714.916
2025-02-20,2700.623
2025-02-21,2664.419
2025-02-24,2662.39
2025-02-25,2657.5
2025-02-26,2666.27
2025-02-27,2637.076
2025-02-28,2652.392
2025-03-03,2639.24
2025-03-04,2603.036
2025-03-05,2645.091
2025-03-06,2622.643
2025-03-07,2630.434
2025-03-10,2588.236
2025-03-11,2564.954
2025-03-12,2568.138
2025-03-13,2540.171
2025-03-14,2585.338
2025-03-17,2618.302
2025-03-18,2611.164
2025-03-19,2625.302
2025-03-20,2616.077
2025-03-21,2603.697
2025-03-24,2632.316
2025-03-25,2634.496
2025-03-26,2620.589
2025-03-27,2612.568
2025-03-28,2581.749
2025-03-31,2572.678
2025-04-01,2585.751
2025-04-02,2603.34
2025-04-03,2515.82
2025-04-04,2380.851
2025-04-07,2319.725
2025-04-08,2314.378
2025-04-09,2424.989
2025-04-10,2417.756
2025-04-11,2446.638
2025-04-14,2489.356
2025-04-15,2497.927
2025-04-16,2479.992
2025-04-17,2493.013
2025-04-18,2495.588
2025-04-21,2467.0
2025-04-22,2509.47
2025-04-23,2533.549
2025-04-24,2567.775
2025-04-25,2567.283
2025-04-28,2579.1
2025-04-29,2593.185
2025-04-30,2600.371
2025-05-01,2594.375
2025-05-02,2643.567
2025-05-05,2640.962
2025-05-06,2634.323
2025-05-07,2646.213
2025-05-08,2660.032
2025-05-09,2667.058
2025-05-12,2709.047
2025-05-13,2723.127
2025-05-14,2719.459
2025-05-15,2731.649
2025-05-16,2751.881
2025-05-19,2759.47
2025-05-20,2758.34
2025-05-21,2723.556
2025-05-22,2711.107
2025-05-23,2709.56
2025-05-26,2721.059
2025-05-27,2749.473
2025-05-28,2729.218
2025-05-29,2740.711
2025-05-30,2742.391
2025-06-02,2751.389
2025-06-03,2765.085
2025-06-04,2770.446
2025-06-05,2770.964
2025-06-06,2777.716
2025-06-09,2780.769
2025-06-10,2786.846
2025-06-11,2783.122
2025-06-12,2791.14
2025-06-13,2757.811
2025-06-16,2789.243
2025-06-17,2765.159
2025-06-18,2770.994
2025-06-19,2760.433
2025-06-20,2762.774
2025-06-23,2773.326
2025-06-24,2809.289
2025-06-25,2789.986
2025-06-26,2814.787
2025-06-27,2829.936
2025-06-30,2845.163
2025-07-01,2858.704
2025-07-02,2863.477
2025-07-03,2876.444
2025-07-04,2874.63
2025-07-07,2856.256
2025-07-08,2851.898
2025-07-09,2866.102
2025-07-10,2870.25
2025-07-11,2851.497
2025-07-14,2853.345
2025-07-15,2823.969
2025-07-16,2828.504
2025-07-17,2851.057
2025-07-18,2866.02
2025-07-21,2859.991
2025-07-22,2884.742
2025-07-23,2914.357
2025-07-24,2917.899
2025-07-25,2922.66
2025-07-28,2905.733
2025-07-29,2899.382
2025-07-30,2886.919
2025-07-31,2869.73
