Date,IRELAND Standard (Large+Mid Cap)
2025-05-01,633.386
2025-05-02,651.461
2025-05-05,649.771
2025-05-06,649.103
2025-05-07,660.2
2025-05-08,657.441
2025-05-09,662.574
2025-05-12,671.474
2025-05-13,670.956
2025-05-14,679.072
2025-05-15,671.201
2025-05-16,669.067
2025-05-19,672.111
2025-05-20,685.654
2025-05-21,691.196
2025-05-22,682.72
2025-05-23,679.192
2025-05-26,690.592
2025-05-27,690.117
2025-05-28,683.647
2025-05-29,698.493
2025-05-30,696.808
2025-06-02,703.386
2025-06-03,702.166
2025-06-04,698.538
2025-06-05,716.298
2025-06-06,712.458
2025-06-09,714.686
2025-06-10,719.405
2025-06-11,722.096
2025-06-12,724.018
2025-06-13,709.249
2025-06-16,718.557
2025-06-17,699.675
2025-06-18,701.618
2025-06-19,685.034
2025-06-20,687.21
2025-06-23,682.146
2025-06-24,700.706
2025-06-25,695.819
2025-06-26,703.766
2025-06-27,713.742
2025-06-30,718.342
